Experiment,Outcome,Turn,Phase,User_ID,Prev_Sys_Spec,Prev_User_Spec,Curr_Sys_Spec,Triplet,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance
Qwen3-8B,Success,7,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5349591281256213,0.00040042024838794885,0.5129154700688282,-0.020687319303977936,0.00025162771246191014,-0.018578905408872193,0.5345587078772334
Qwen3-8B,Success,8,Late (7-10),persona_117,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5354605447600843,0.0006286272505999979,0.508033266939085,0.0005014166344630144,0.00022820700221204903,-0.00488220312974319,0.5348319175094843
Qwen3-8B,Success,9,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5083543169615448,0.04843489341737996,0.4872085963388246,-0.02710622779853955,0.04780626616677996,-0.020824670600260442,0.4599194235441648
Qwen3-8B,Fail,2,Early (2-3),persona_117,Greeting,Others,Credibility Appeal,Greeting -> Others -> Credibility Appeal,0.5343005528578506,0.0,0.5061794711284899,,,,0.5343005528578506
Qwen3-8B,Fail,3,Early (2-3),persona_117,Credibility Appeal,Information Inquiry,Donation Information,Credibility Appeal -> Information Inquiry -> Donation Information,0.3844699706817406,5.0946049186772605e-05,0.3684525113220508,-0.14983058217611,5.0946049186772605e-05,-0.13772695980643912,0.38441902463255384
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Donation Information,Information Inquiry,Credibility Appeal,Donation Information -> Information Inquiry -> Credibility Appeal,0.440295018764262,0.4593649027276513,0.44815716390706284,0.05582504808252142,0.45931395667846453,0.07970465258501203,-0.019069883963389267
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.47038163690328066,0.40007381124921726,0.44139978510694916,0.03008661813901864,-0.05929109147843403,-0.006757378800113678,0.0703078256540634
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.5332716271534809,0.10967696582304218,0.5140173243657337,0.0628899902502002,-0.29039684542617505,0.0726175392587845,0.42359466133043866
Qwen3-8B,Fail,7,Late (7-10),persona_117,Foot in the Door,Hesitance,Personal Story,Foot in the Door -> Hesitance -> Personal Story,0.557356828379458,0.40077883633212225,0.5542562740814909,0.024085201225977126,0.2911018705090801,0.040238949715757255,0.15657799204733575
Qwen3-8B,Fail,8,Late (7-10),persona_117,Personal Story,Hesitance,Personal Story,Personal Story -> Hesitance -> Personal Story,0.5840317790309338,0.49506967592668183,0.5818351838925574,0.02667495065147585,0.09429083959455958,0.027578909811066477,0.08896210310425201
Qwen3-8B,Fail,9,Late (7-10),persona_117,Personal Story,Self Pity,Self Modeling,Personal Story -> Self Pity -> Self Modeling,0.559228323866088,0.29869836383520726,0.5541198932772472,-0.024803455164845833,-0.19637131209147457,-0.027715290615310195,0.26052996003088075
Qwen3-8B,Fail,10,Late (7-10),persona_117,Self Modeling,Self-assertion,Foot in the Door,Self Modeling -> Self-assertion -> Foot in the Door,0.5201041058455744,0.03669766633735658,0.49931243102801676,-0.03912421802051358,-0.2620006974978507,-0.05480746224923044,0.4834064395082178
Qwen3-8B,Fail,2,Early (2-3),persona_117,Greeting,Others,Self Modeling,Greeting -> Others -> Self Modeling,0.5807974593370631,0.20754460718756348,0.49619347951650977,,,,0.37325285214949955
Qwen3-8B,Fail,3,Early (2-3),persona_117,Self Modeling,Information Inquiry,Credibility Appeal,Self Modeling -> Information Inquiry -> Credibility Appeal,0.396213849480734,0.2948923373216936,0.35973810510347953,-0.18458360985632905,0.08734773013413014,-0.13645537441303024,0.1013215121590404
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Logical Appeal,Credibility Appeal -> Information Inquiry -> Logical Appeal,0.3868706758172345,0.5338580188606594,0.4312731023616025,-0.009343173663499516,0.2389656815389658,0.07153499725812296,-0.14698734304342492
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Logical Appeal,Information Inquiry,Credibility Appeal,Logical Appeal -> Information Inquiry -> Credibility Appeal,0.3720618769195492,0.4205628648716976,0.3906187766577625,-0.014808798897685327,-0.11329515398896184,-0.04065432570383998,-0.04850098795214841
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.5502144149274247,4.201544362732506e-05,0.5294531923053947,0.17815253800787556,-0.4205208494280703,0.13883441564763216,0.5501723994837974
Qwen3-8B,Fail,7,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5210999111798916,0.11243651207536255,0.5014052895362999,-0.029114503747533105,0.11239449663173523,-0.028047902769094746,0.4086633991045291
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5952142390638938,0.008619144396634165,0.5732854504782019,0.07411432788400218,-0.10381736767872839,0.07188016094190197,0.5865950946672597
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.6244778093334797,0.35673548499291763,0.6189573490377981,0.029263570269585926,0.3481163405962835,0.04567189855959619,0.2677423243405621
Qwen3-8B,Fail,10,Late (7-10),persona_117,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.4850033402960264,0.05289822256088045,0.4686974867965869,-0.13947446903745336,-0.3038372624320372,-0.15025986224121118,0.4321051177351459
Qwen3-8B,Fail,3,Early (2-3),persona_117,Foot in the Door,Information Inquiry,Donation Information,Foot in the Door -> Information Inquiry -> Donation Information,0.35137743677304945,0.0,0.3375072747951659,-0.13646109197608708,-0.05191647115331463,,0.35137743677304945
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Donation Information,Information Inquiry,Credibility Appeal,Donation Information -> Information Inquiry -> Credibility Appeal,0.49300435356317124,0.3793097727723328,0.44863573666918555,0.1416269167901218,0.3793097727723328,0.11112846187401965,0.11369458079083844
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.4583256447591928,0.2309006883616378,0.45029888159222026,-0.03467870880397844,-0.148409084410695,0.0016631449230347095,0.227424956397555
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.4798186276666092,0.0012637600926529123,0.46048307746160094,0.021492982907416414,-0.22963692826898488,0.010184195869380686,0.4785548675739563
Qwen3-8B,Fail,7,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4763877384929223,0.024470728938720005,0.46024784529455787,-0.0034308891736868907,0.023206968846067093,-0.0002352321670430757,0.45191700955420233
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5279575400051681,0.0028046619208039443,0.5026489675673674,0.05156980151224583,-0.02166606701791606,0.042401122272809566,0.5251528780843642
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5155353863595556,0.015604282332138517,0.4928112452674004,-0.0124221536456125,0.012799620411334572,-0.009837722299967044,0.49993110402741714
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5823340840347045,0.02163738208006793,0.5584746499089754,0.0667986976751489,0.006033099747929415,0.06566340464157505,0.5606967019546366
Qwen3-8B,Fail,3,Early (2-3),persona_117,Foot in the Door,Information Inquiry,Source Related Inquiry,Foot in the Door -> Information Inquiry -> Source Related Inquiry,0.3460964070956301,0.139768905600481,0.33773177865663756,-0.14174212165350641,0.08785243444716637,,0.2063275014951491
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Source Related Inquiry,Information Inquiry,Donation Information,Source Related Inquiry -> Information Inquiry -> Donation Information,0.4104708430364139,0.0001357827536080015,0.3948884989750415,0.06437443594078379,-0.139633122846873,0.057156720318403964,0.4103350602828059
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Donation Information,Information Inquiry,Credibility Appeal,Donation Information -> Information Inquiry -> Credibility Appeal,0.4328002841231394,0.38834285568452803,0.4143586841782339,0.02232944108672552,0.38820707293092005,0.01947018520319238,0.04445742843861139
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Credibility Appeal,Hesitance,Personal Story,Credibility Appeal -> Hesitance -> Personal Story,0.49363261554474847,0.3904889970208122,0.46739432662199276,0.06083233142160904,0.0021461413362841575,0.05303564244375886,0.10314361852393628
Qwen3-8B,Fail,7,Late (7-10),persona_117,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5748061176319833,0.004482505531516514,0.5500094388450065,0.08117350208723484,-0.38600649148929567,0.08261511222301376,0.5703236121004668
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5841843849306303,0.3939340754732578,0.5800030594480506,0.009378267298646992,0.3894515699417413,0.029993620603044113,0.19025030945737248
Qwen3-8B,Fail,9,Late (7-10),persona_117,Self Modeling,Personal Choice,Self Modeling,Self Modeling -> Personal Choice -> Self Modeling,0.5138719419863833,0.1208159917085626,0.5059314177383465,-0.07031244294424699,-0.2731180837646952,-0.07407164170970415,0.3930559502778207
Qwen3-8B,Fail,10,Late (7-10),persona_117,Self Modeling,Personal Choice,Self Modeling,Self Modeling -> Personal Choice -> Self Modeling,0.5382207293776574,0.3473248717727279,0.5347811643757667,0.024348787391274107,0.2265088800641653,0.028849746637420237,0.1908958576049295
Qwen3-8B,Fail,3,Early (2-3),persona_117,Foot in the Door,Information Inquiry,Logical Appeal,Foot in the Door -> Information Inquiry -> Logical Appeal,0.392485524214469,0.3699034576403573,0.3865833931780534,-0.09535300453466755,0.3179869864870427,,0.02258206657411166
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Logical Appeal,Information Inquiry,Source Related Inquiry,Logical Appeal -> Information Inquiry -> Source Related Inquiry,0.5373905244024145,0.1912519461367818,0.521165278546213,0.14490500018794555,-0.17865151150357553,0.13458188536815957,0.34613857826563277
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.5823851564282347,0.001963826635697613,0.5540719208285987,0.044994632025820214,-0.18928811950108418,0.03290664228238571,0.5804213297925371
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5176812810733098,0.5434578420665191,0.5184394152201689,-0.06470387535492494,0.5414940154308215,-0.03563250560842979,-0.025776560993209352
Qwen3-8B,Fail,7,Late (7-10),persona_117,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.4899482860427631,0.003696324169294536,0.4703017421286836,-0.027732995030546714,-0.5397615178972246,-0.04813767309148531,0.48625196187346853
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5260203697629583,0.0012279565823125262,0.5026962625104853,0.036072083720195214,-0.00246836758698201,0.032394520381801684,0.5247924131806457
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.5413677000758306,0.10856969771136404,0.5229507638050023,0.015347330312872276,0.10734174112905152,0.020254501294517002,0.4327980023644665
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.553069354606455,0.02947752950158648,0.5319141293496926,0.011701654530624439,-0.07909216820977756,0.00896336554469035,0.5235918251048686
Qwen3-8B,Fail,3,Early (2-3),persona_117,Foot in the Door,Information Inquiry,Task Related Inquiry,Foot in the Door -> Information Inquiry -> Task Related Inquiry,0.3222880439123097,0.0,0.30718079185392017,-0.16555048483682683,-0.05191647115331463,,0.3222880439123097
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Task Related Inquiry,Information Inquiry,Credibility Appeal,Task Related Inquiry -> Information Inquiry -> Credibility Appeal,0.42428798549256563,0.32883260416141374,0.38678765711247026,0.10199994158025594,0.32883260416141374,0.0796068652585501,0.09545538133115189
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.4782157737215537,0.0005484453070184931,0.4483615656956453,0.05392778822898808,-0.32828415885439527,0.06157390858317502,0.47766732841453524
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5358061076431159,0.04305510487952313,0.5139060630758452,0.057590333921562153,0.042506659572504636,0.0655444973801999,0.49275100276359274
Qwen3-8B,Fail,7,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5394985501445113,0.0019438936809462566,0.513900709360532,0.003692442501395443,-0.04111121119857687,-5.353715313183294e-06,0.537554656463565
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5636108764507545,7.850089305203714e-05,0.5419365543139197,0.02411232630624316,-0.0018653927878942195,0.028035844953387734,0.5635323755577024
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.48942423909513694,0.0049516398965436395,0.47079067758749876,-0.07418663735561754,0.004873139003491602,-0.07114587672642098,0.4844725991985933
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4887159229021315,0.004020512173291755,0.4697082597362946,-0.0007083161930054316,-0.0009311277232518849,-0.001082417851204165,0.48469541072883976
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.36116549668116,0.2475670659831457,0.3102733997284496,-0.06979112610869659,-0.2185056182170682,,0.11359843069801429
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.46910984009029016,0.0008421293077056146,0.4398431081663785,0.10794434340913017,-0.2467249366754401,0.12956970843792892,0.46826771078258456
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5008003806772184,0.454455500039583,0.4820579657134689,0.03169054058692827,0.4536133707318774,0.04221485754709037,0.04634488063763542
Qwen3-8B,Fail,7,Late (7-10),persona_117,Foot in the Door,Personal Choice,Personal Story,Foot in the Door -> Personal Choice -> Personal Story,0.48277201910221534,0.05871160712565098,0.47029965404408114,-0.018028361575003093,-0.395743892913932,-0.011758311669387733,0.42406041197656436
Qwen3-8B,Fail,8,Late (7-10),persona_117,Personal Story,Personal Choice,Personal Story,Personal Story -> Personal Choice -> Personal Story,0.5908410965109062,0.27225380304895114,0.5837613788784183,0.10806907740869087,0.21354219592330015,0.11346172483433714,0.3185872934619551
Qwen3-8B,Fail,9,Late (7-10),persona_117,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5737800076596966,0.10591046917838806,0.5532143136605182,-0.017061088851209605,-0.16634333387056308,-0.03054706521790007,0.4678695384813085
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Self-assertion,Foot in the Door,Foot in the Door -> Self-assertion -> Foot in the Door,0.6167957489190541,0.141106175862658,0.6018134001613724,0.043015741259357476,0.03519570668426994,0.048599086500854205,0.4756895730563961
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Self Modeling,Credibility Appeal -> Information Inquiry -> Self Modeling,0.3054697330033464,0.23752579258255999,0.30387105205226905,-0.12548688978651018,-0.22854689161765393,,0.06794394042078641
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.4280980476953047,0.13174165757031997,0.41447246654013303,0.12262831469195828,-0.10578413501224002,0.11060141448786398,0.2963563901249847
